ID,xmlid,type,label,uri
11070,viaf32038679,bibliography,Réflexions sur la langue latine vulgaire,https://viaf.org/viaf/32038679
11071,zibbibl100,bibliography,Réflexions sur les richesses,https://www.wikidata.org/wiki/zibbibl100
11072,zibbibl097,bibliography,Réflexions sur l'histoire,https://www.wikidata.org/wiki/zibbibl097
11073,zibbibl098,bibliography,"Réflexions sur l'usage et sur l'abus de la philosophie dans les matières de goût",https://www.wikidata.org/wiki/zibbibl098
11074,Q18822127,bibliography,Regia Parnassi Seu Palatium Musarum,https://www.wikidata.org/wiki/Q18822127
11075,viaf20735776,bibliography,Regole ed osservazioni della lingua toscana ridotte a metodo,https://viaf.org/viaf/20735776
11076,Q113280212,bibliography,Relation touchant un maur blanc amené d’Afrique à Paris en 1744,https://www.wikidata.org/wiki/Q113280212
11077,viaf2646165326362816290007,bibliography,Reliqua Attica,https://viaf.org/viaf/2646165326362816290007
11078,zibbibl117,bibliography,"Remarks on the Supposed Dionysius Longinus; With an Attempt to Restore the Treatise on Sublimity to its Original State",https://www.wikidata.org/wiki/zibbibl117
11079,Q1097238,bibliography,René,https://www.wikidata.org/wiki/Q1097238
11080,Q123397,bibliography,Repubblica,https://www.wikidata.org/wiki/Q123397
11081,zibbibl101,bibliography,Rerum galaticarum,https://www.wikidata.org/wiki/zibbibl101
11082,Q12901800,bibliography,Res Gestae Divi Augusti,https://www.wikidata.org/wiki/Q12901800
11083,Q1896045,bibliography,Retorica,https://www.wikidata.org/wiki/Q1896045
11084,viaf3057165326428016290008,bibliography,Revue des progrès des opinions religieuses,https://viaf.org/viaf/3057165326428016290008
11085,Q3428714,bibliography,Revue encyclopédique,https://www.wikidata.org/wiki/Q3428714
11086,viaf46783945,bibliography,Rhetores selecti,https://viaf.org/viaf/46783945
11087,Q1973998,bibliography,Rhetorica ad Herennium,https://www.wikidata.org/wiki/Q1973998
11088,viaf5947151656244608400005,bibliography,il Ricciardetto,https://viaf.org/viaf/5947151656244608400005
11089,viaf41159474305527662232,bibliography,Ricerche intorno alla natura dello stile,https://viaf.org/viaf/41159474305527662232
11090,viaf90323452,bibliography,Ricerche sul moto molecolare dei solidi,https://viaf.org/viaf/90323452
11091,Q3935126,bibliography,Ricordi politici e civili,https://www.wikidata.org/wiki/Q3935126
11092,Q1092462,bibliography,Rime,https://www.wikidata.org/wiki/Q1092462
11093,viaf175119664,bibliography,Rime,https://viaf.org/viaf/175119664
11094,viaf180356863,bibliography,Rime,https://viaf.org/viaf/180356863
11095,viaf12380054,bibliography,Rime,https://viaf.org/viaf/12380054
11096,viaf19725880,bibliography,Rime,https://viaf.org/viaf/19725880
11097,Q19140055,bibliography,Rime,https://www.wikidata.org/wiki/Q19140055
11098,Q16596667,bibliography,Rinaldo,https://www.wikidata.org/wiki/Q16596667
11099,Q483034,bibliography,Robinson Crusoe,https://www.wikidata.org/wiki/Q483034
11100,Q110819555,bibliography,Romae encomium,https://www.wikidata.org/wiki/Q110819555
11101,viaf293990147,bibliography,Römische geschichte,https://viaf.org/viaf/293990147
11102,Q1226518,bibliography,Rudens,https://www.wikidata.org/wiki/Q1226518
11103,Q42195215,bibliography,"les Ruines, ou Méditation sur les révolutions des empires",https://www.wikidata.org/wiki/Q42195215
11104,Q25112118,bibliography,Sacra Parallela,https://www.wikidata.org/wiki/Q25112118
11105,Q2566559,bibliography,il Saggiatore,https://www.wikidata.org/wiki/Q2566559
11106,viaf78760428,bibliography,Saggio di lingua etrusca e di altre antiche d'Italia,https://viaf.org/viaf/78760428
11107,viaf68955699,bibliography,Saggio sopra la necessità di scrivere nella propria lingua,https://viaf.org/viaf/68955699
11108,viaf316731199,bibliography,Saggio sopra la pittura,https://viaf.org/viaf/316731199
11109,viaf8825165326483016290008,bibliography,Saggio sopra l'impero degl'Incas,https://viaf.org/viaf/8825165326483016290008
11110,viaf6764165271301010690009,bibliography,Saggio sugli Errori popolari degli antichi,https://viaf.org/viaf/6764165271301010690009
11111,zibbibl102,bibliography,Saggio sulla formazione di una lingua universale,https://www.wikidata.org/wiki/zibbibl102
11112,viaf19692845,bibliography,Sämmtliche Werke,https://viaf.org/viaf/19692845
11113,viaf231019921,bibliography,Sardios,https://viaf.org/viaf/231019921
11114,Q1226154,bibliography,Satirae,https://www.wikidata.org/wiki/Q1226154
11115,Q102116479,bibliography,Satira settima. L'antireligioneria,https://www.wikidata.org/wiki/Q102116479
11116,Q3950769,bibliography,Satire,https://www.wikidata.org/wiki/Q3950769
11117,viaf18159474306927662290,bibliography,Satire,https://viaf.org/viaf/18159474306927662290
11118,Q2707099,bibliography,Saturae,https://www.wikidata.org/wiki/Q2707099
11119,viaf301875308,bibliography,Saturae,https://viaf.org/viaf/301875308
11120,Q3950848,bibliography,Saturnalia,https://www.wikidata.org/wiki/Q3950848
11121,Q246732,bibliography,Satyricon,https://www.wikidata.org/wiki/Q246732
11122,zibbibl029,bibliography,Scelta di opuscoli interessanti,https://www.wikidata.org/wiki/zibbibl029
11123,viaf2399160486074205180002,bibliography,Scholia in Verg. Ecl. Et Georg. Bernensia,https://viaf.org/viaf/2399160486074205180002
11124,viaf7540244,bibliography,Scisma d'Inghilterra con altre operette,https://viaf.org/viaf/7540244
11125,Q51853100,bibliography,lo Scita,https://www.wikidata.org/wiki/Q51853100
11126,viaf44414309,bibliography,Sei omelie di nostro signore Papa Clemente undecimo,https://viaf.org/viaf/44414309
11127,Q107029507,bibliography,Sententiae ex thesauris Graecorum delectae (Anthologium),https://www.wikidata.org/wiki/Q107029507
11128,Q768792,bibliography,A Sentimental Journey Through France and Italy,https://www.wikidata.org/wiki/Q768792
11129,viaf202000153,bibliography,I Sepolcri,https://viaf.org/viaf/202000153
11130,Q29334,bibliography,Septuaginta,https://www.wikidata.org/wiki/Q29334
11131,viaf7403617,bibliography,Serbian Popular Poetry,https://viaf.org/viaf/7403617
11132,viaf9552165326377416290006,bibliography,"Servii Grammatici qui feruntur in Vergilii Bucolica et Georgica commentarii",https://viaf.org/viaf/9552165326377416290006
11133,Q8279,bibliography,Shāh-Nāmeh,https://www.wikidata.org/wiki/Q8279
11134,Q3227222,bibliography,le Siècle de Louis XIV,https://www.wikidata.org/wiki/Q3227222
11135,Q486727,bibliography,Simposio,https://www.wikidata.org/wiki/Q486727
11136,Q278658,bibliography,Simposio,https://www.wikidata.org/wiki/Q278658
11137,viaf27801991,bibliography,Sinonimi ed aggiunti italiani,https://viaf.org/viaf/27801991
11138,Q106513455,bibliography,Siriade,https://www.wikidata.org/wiki/Q106513455
11139,viaf17233926,bibliography,"Socratis et Socraticorum, Pythagorae et Pythagoreorum quae feruntur Epistolae",https://viaf.org/viaf/17233926
11140,Q471715,bibliography,Sofista,https://www.wikidata.org/wiki/Q471715
11141,Q3963990,bibliography,Sofonisba,https://www.wikidata.org/wiki/Q3963990
11142,Q110904749,bibliography,Soloecista,https://www.wikidata.org/wiki/Q110904749
11143,Q1242501,bibliography,Somnium Scipionis,https://www.wikidata.org/wiki/Q1242501
11144,viaf2013160062405835790004,bibliography,Somnium sive vita Luciani,https://viaf.org/viaf/2013160062405835790004
11145,viaf316744928,bibliography,Sonetti dei mesi,https://viaf.org/viaf/316744928
11146,zibbibl104,bibliography,Sonetto con la coda,https://www.wikidata.org/wiki/zibbibl104
11147,Q62053523,bibliography,Specchio di croce,https://www.wikidata.org/wiki/Q62053523
11148,Q19141302,bibliography,lo Specchio di vera penitenza,https://www.wikidata.org/wiki/Q19141302
11149,viaf175182767,bibliography,The Spectator,https://viaf.org/viaf/175182767
11150,viaf42161329694152130663,bibliography,lo Spettatore,https://viaf.org/viaf/42161329694152130663
11151,viaf178216881,bibliography,Stanze,https://viaf.org/viaf/178216881
11152,zibbibl141,bibliography,sullo Stile poetico del Marchese di Montrone,https://www.wikidata.org/wiki/zibbibl141
11153,viaf36929008,bibliography,Storia del digamma eolico,https://viaf.org/viaf/36929008
11154,viaf110159474046327660250,bibliography,Storia della guerra dell'indipendenza degli Stati Uniti d'America,https://viaf.org/viaf/110159474046327660250
11155,zibbibl105,bibliography,Storia della Guerra di Semifonte,https://www.wikidata.org/wiki/zibbibl105
11156,viaf202963757,bibliography,Storia della letteratura italiana,https://viaf.org/viaf/202963757
11157,Q20551972,bibliography,Storia dell'impero dopo Marco Aurelio,https://www.wikidata.org/wiki/Q20551972
11158,Q3973880,bibliography,Storia d'Italia,https://www.wikidata.org/wiki/Q3973880
11159,zibbibl133,bibliography,Storie Pistolesi,https://www.wikidata.org/wiki/zibbibl133
11160,Q216299,bibliography,Suda (Lessico),https://www.wikidata.org/wiki/Q216299
11161,viaf309481001,bibliography,Synesii episcopi Cyrenensis opera,https://viaf.org/viaf/309481001
11162,viaf5694678,bibliography,Synglosse oder Grundsaetze der Sprachforschung,https://viaf.org/viaf/5694678
11163,zibbibl093,bibliography,Synglosse oder Grundsaetze der Sprachforschung (recensione),https://www.wikidata.org/wiki/zibbibl093
11164,Q4447953,bibliography,Syn otechestva,https://www.wikidata.org/wiki/Q4447953
11165,Q66363720,bibliography,"Ta Tsing Leu Lee: Being the Fundamental Laws and a selection from the Supplementary Statutes of the Penal Code of China",https://www.wikidata.org/wiki/Q66363720
11166,zibbibl103,bibliography,Ta Tsing Leu Lee (recensione),https://www.wikidata.org/wiki/zibbibl103
11167,Q3227507,bibliography,Tavola di Cebete,https://www.wikidata.org/wiki/Q3227507
11168,Q846241,bibliography,Teeteto,https://www.wikidata.org/wiki/Q846241
11169,Q84168936,bibliography,Telesilla,https://www.wikidata.org/wiki/Q84168936
11170,Q2898333,bibliography,le Temple de Gnide,https://www.wikidata.org/wiki/Q2898333
11171,Q156498,bibliography,Teogonia,https://www.wikidata.org/wiki/Q156498
11172,Q3792977,bibliography,il Tesoretto,https://www.wikidata.org/wiki/Q3792977
11173,Q2708117,bibliography,Thēbaïs,https://www.wikidata.org/wiki/Q2708117
11174,viaf184802305,bibliography,Themistii orationes XXXIII,https://viaf.org/viaf/184802305
11175,viaf185719693,bibliography,Theodosii Alexandrini Grammatica,https://viaf.org/viaf/185719693
11176,zibbibl121,bibliography,Theodosii Alexandrini Grammatica (recensione),https://www.wikidata.org/wiki/zibbibl121
11177,viaf13159474306327662266,bibliography,Thesaurus graecae lingue,https://viaf.org/viaf/13159474306327662266
11178,viaf291165326507316290000,bibliography,Theseus,https://viaf.org/viaf/291165326507316290000
11179,zibbibl109,bibliography,the Third Anniversary Discourse,https://www.wikidata.org/wiki/zibbibl109
11180,Q110768615,bibliography,Tiberius,https://www.wikidata.org/wiki/Q110768615
11181,Q371884,bibliography,Timeo,https://www.wikidata.org/wiki/Q371884
11182,Q25392194,bibliography,Timaei Platonici versio,https://www.wikidata.org/wiki/Q25392194
11183,Q11897755,bibliography,Timone,https://www.wikidata.org/wiki/Q11897755
11184,viaf40159474182827661590,bibliography,il Torto e 'l diritto del non si può,https://viaf.org/viaf/40159474182827661590
11185,Q12885566,bibliography,Toxaris o l'amicizia,https://www.wikidata.org/wiki/Q12885566
11186,zibbibl139,bibliography,"Traduttori italiani ossia Notizia de' Volgarizzamenti d'antichi scrittori latini e greci, che sono in luce",https://www.wikidata.org/wiki/zibbibl139
11187,Q3725204,bibliography,Traduzione dell'Eneide,https://www.wikidata.org/wiki/Q3725204
11188,Q3796407,bibliography,Traduzione dell'Iliade,https://www.wikidata.org/wiki/Q3796407
11189,viaf4790164298338208630004,bibliography,Traité de la Vieillesse,https://viaf.org/viaf/4790164298338208630004
11190,Q28807280,bibliography,Transactions of the American Philosophical Society,https://www.wikidata.org/wiki/Q28807280
11191,viaf125159474190227661869,bibliography,Trattato del governo della famiglia,https://viaf.org/viaf/125159474190227661869
11192,viaf218125687,bibliography,Trattato dello stile e del dialogo,https://viaf.org/viaf/218125687
11193,Q6245111,bibliography,Trattato del Sublime,https://www.wikidata.org/wiki/Q6245111
11194,Q1094908,bibliography,Trionfi,https://www.wikidata.org/wiki/Q1094908
11195,Q287323,bibliography,Tristia,https://www.wikidata.org/wiki/Q287323
11196,Q1216943,bibliography,le Troiane,https://www.wikidata.org/wiki/Q1216943
11197,Q652185,bibliography,Truculentus,https://www.wikidata.org/wiki/Q652185
11198,Q1233156,bibliography,Tusculanae Disputationes,https://www.wikidata.org/wiki/Q1233156
11199,viaf206862783,bibliography,Tyrannicida,https://viaf.org/viaf/206862783
11200,viaf39611820,bibliography,Über die Fabel der Kydippe,https://viaf.org/viaf/39611820
11201,Q4003208,bibliography,Ultime lettere di Iacopo Ortis,https://www.wikidata.org/wiki/Q4003208
11202,viaf93146462543627770791,bibliography,Utkast till svenska folkets historia,https://viaf.org/viaf/93146462543627770791
11203,Q34274,bibliography,Vangelo,https://www.wikidata.org/wiki/Q34274
11204,Q107388,bibliography,Vangelo secondo Marco,https://www.wikidata.org/wiki/Q107388
11205,viaf14882166,bibliography,Van het Letterschrift,https://viaf.org/viaf/14882166
11206,zibbibl122,bibliography,Van het Letterschrift (recensione),https://www.wikidata.org/wiki/zibbibl122
11207,viaf2367164298360608630003,bibliography,Variae lectiones selectae,https://viaf.org/viaf/2367164298360608630003
11208,zibbibl137,bibliography,Varia Historia,https://www.wikidata.org/wiki/zibbibl137
11209,viaf73960199,bibliography,Variarum lectionum libri xxv,https://viaf.org/viaf/73960199
11210,viaf4899147270697635700008,bibliography,les Vêpres siciliennes,https://viaf.org/viaf/4899147270697635700008
11211,Q783244,bibliography,Verae Historiae,https://www.wikidata.org/wiki/Q783244
11212,viaf1072160606835416300009,bibliography,Vermischte philosophische Schriften,https://viaf.org/viaf/1072160606835416300009
11213,viaf206700017,bibliography,Verona illustrata,https://viaf.org/viaf/206700017
11214,viaf23011723,bibliography,Versi e prose,https://viaf.org/viaf/23011723
11215,viaf14841099,bibliography,Versi e prose,https://viaf.org/viaf/14841099
11216,Q3556193,bibliography,Vert-Vert ou les voyages du perroquet de la Visitation de Nevers,https://www.wikidata.org/wiki/Q3556193
11217,Q1217552,bibliography,le Vespe,https://www.wikidata.org/wiki/Q1217552
11218,Q19142752,bibliography,"Viaggio sentimentale di Yorick lungo la Francia e l'Italia (prefazione)",https://www.wikidata.org/wiki/Q19142752
11219,Q30916647,bibliography,el Viaje entretenido,https://www.wikidata.org/wiki/Q30916647
11220,Q109682115,bibliography,Vies des dames galantes,https://www.wikidata.org/wiki/Q109682115
11221,viaf199838272,bibliography,Violarium,https://viaf.org/viaf/199838272
11222,Q4013952,bibliography,Virginia,https://www.wikidata.org/wiki/Q4013952
11223,viaf36159474046427660144,bibliography,Vita d’Antonio Giacomini Tebalducci Malespini,https://viaf.org/viaf/36159474046427660144
11224,viaf63995699,bibliography,Vita di Alamanni,https://viaf.org/viaf/63995699
11225,Q87208470,bibliography,Vita di Aristide,https://www.wikidata.org/wiki/Q87208470
11226,Q87769171,bibliography,Vita di Attico,https://www.wikidata.org/wiki/Q87769171
11227,Q3824985,bibliography,Vita di Castruccio Castracani,https://www.wikidata.org/wiki/Q3824985
11228,Q19740345,bibliography,Vita di Cicerone,https://www.wikidata.org/wiki/Q19740345
11229,Q12902599,bibliography,Vita di Demostene,https://www.wikidata.org/wiki/Q12902599
11230,Q2915316,bibliography,Vita di Flavio Giuseppe,https://www.wikidata.org/wiki/Q2915316
11231,viaf3159474306427662272,bibliography,"Vita di Gabriello Chiabrera savonese, da lui medesimo scritta",https://viaf.org/viaf/3159474306427662272
11232,zibbibl111,bibliography,Vita di Milton,https://www.wikidata.org/wiki/zibbibl111
11233,viaf114149841877202840388,bibliography,Vita di San Antonio,https://viaf.org/viaf/114149841877202840388
11234,viaf568147425877145040001,bibliography,Vita d'Isidoro filosofo,https://viaf.org/viaf/568147425877145040001
11235,viaf181418981,bibliography,Vita di San Gregorio Magno,https://viaf.org/viaf/181418981
11236,Q87208306,bibliography,Vita di Solone,https://www.wikidata.org/wiki/Q87208306
11237,Q87207955,bibliography,Vita di Teseo,https://www.wikidata.org/wiki/Q87207955
11238,Q4014914,bibliography,Vita di Vittorio Alfieri da Asti scritta da esso,https://www.wikidata.org/wiki/Q4014914
11239,zibbibl116,bibliography,"Vita e fatti di Federigo di Montefeltro, duca di Urbino",https://www.wikidata.org/wiki/zibbibl116
11240,viaf219967519,bibliography,Vita Terentii,https://viaf.org/viaf/219967519
